Device ID,First Backup Status,First Backup Size,System Settings Backup,Time Taken,OS Platform,Device OS,User ID
3454154,Complete,254.88,Not Backed Up,0:02,Windows,Win 10,2562023
3450068,Complete,90.50,Not Backed Up,0:04,Windows,Win 10,245293
3449776,Complete,416.90,Not Backed Up,0:02,Windows,Win 10,2569801
3449772,Complete,425.84,Not Backed Up,0:02,Windows,Win 10,2569799
3449732,Complete,422.88,Not Backed Up,0:01,Windows,Win 10,2569767
3449190,Complete,1548.58,Not Backed Up,1:14,Windows,Win 10,2569454
3439660,Complete,1065.79,Not Backed Up,1:05,Windows,Win 10,2567275
3439596,Complete,93.94,Not Backed Up,0:02,Windows,Win 10,237330
3439095,Complete,340.45,Not Backed Up,0:03,Windows,Win 10,237355
3439017,Complete,105.50,Not Backed Up,0:01,Windows,Win 10,238889
3438754,Complete,258.53,Not Backed Up,0:01,Windows,Win 10,2538101
3438552,Complete,258.23,Not Backed Up,0:02,Windows,Win 10,2539665
3435544,Complete,3.47,Not Backed Up,0:00,Mac OS X,Mojave,237188
3435380,Complete,102.42,Not Backed Up,0:01,Windows,Win 10,293516
3434353,Complete,321.58,Not Backed Up,0:08,Windows,Win 10,2538101
3434269,Complete,364.54,Not Backed Up,0:03,Windows,Win 10,2449133
3434224,Complete,430.99,Not Backed Up,0:03,Windows,Win 10,2564533
3431578,Complete,3.37,Not Backed Up,0:00,Mac OS X,Catalina,360972
3431493,Complete,1539.22,Not Backed Up,1:33,Windows,Win 10,2562023
3429900,Complete,362.74,Not Backed Up,0:37,Windows,Win 10,2561285
3429198,Complete,1113.16,Not Backed Up,0:24,Windows,Win 10,2560942
3428603,Complete,114.73,Not Backed Up,0:02,Windows,Win 10,2389007
3426477,Complete,253.81,Not Backed Up,0:03,Windows,Win 10,589516
3425449,Complete,783.21,Not Backed Up,0:03,Windows,Win 10,240529
3420539,Complete,258.65,Not Backed Up,0:01,Windows,Win 10,2555152
3420504,Complete,304.87,Not Backed Up,0:03,Windows,Win 10,2555143
3420408,Complete,292.55,Not Backed Up,0:06,Windows,Win 10,2555079
3420181,Complete,393.76,Not Backed Up,0:02,Windows,Win 10,2554928
3417579,Complete,2157.62,Not Backed Up,2:08,Windows,Win 10,2553624
3417020,Complete,387.51,Not Backed Up,0:01,Windows,Win 10,247679
3413925,Complete,1211.50,Not Backed Up,0:56,Windows,Win 10,2551642
3412710,Complete,100.75,Not Backed Up,0:03,Windows,Win 10,237610
3410031,Complete,89.98,Not Backed Up,2:13,Windows,Win 10,2549110
3409997,Complete,767.35,Not Backed Up,0:03,Windows,Win 10,803773
3409948,Complete,1658.58,Not Backed Up,1:32,Windows,Win 10,2548937
3409803,Complete,290.38,Not Backed Up,0:02,Windows,Win 10,590881
3409792,Complete,115.63,Not Backed Up,0:03,Windows,Win 10,1649402
3406670,Complete,1287.55,Not Backed Up,0:55,Windows,Win 10,2546865
3404674,Complete,267.95,Not Backed Up,0:02,Windows,Win 10,2476814
3404241,Complete,868.05,Not Backed Up,0:22,Windows,Win 10,2546599
3401334,Complete,646.55,Not Backed Up,0:03,Windows,Win 10,2544943
3400784,Complete,1004.84,Not Backed Up,0:37,Windows,Win 10,2544670
3400767,Complete,1200.48,Not Backed Up,0:54,Windows,Win 10,2544667
3400661,Complete,4718.07,Not Backed Up,8:11,Windows,Win 10,2544639
3399963,Complete,541.69,Not Backed Up,0:16,Windows,Win 10,2544299
3399960,Complete,608.81,Not Backed Up,0:07,Windows,Win 10,2544298
3399629,Complete,778.31,Not Backed Up,0:26,Windows,Win 10,2544170
3399547,Complete,1429.93,Not Backed Up,0:47,Windows,Win 10,2544136
3399523,Complete,2566.70,Not Backed Up,2:07,Windows,Win 10,2544124
3399521,Complete,783.97,Not Backed Up,0:11,Windows,Win 10,2544122
3398335,Complete,10341.00,Not Backed Up,9:59,Windows,Win 10,247667
3398031,Complete,414.81,Not Backed Up,0:01,Windows,Win 10,2512713
3397945,Complete,278.67,Not Backed Up,0:32,Windows,Win 10,2543343
3397704,Complete,252.91,Not Backed Up,0:02,Windows,Win 10,1334806
3397626,Complete,4.61,Not Backed Up,0:00,Mac OS X,Mojave,245231
3397555,Complete,1368.84,Not Backed Up,1:06,Windows,Win 10,2543185
3396074,Complete,1249.77,Not Backed Up,0:57,Windows,Win 10,2542336
3396011,Complete,485.96,Not Backed Up,0:07,Windows,Win 10,2542311
3395932,Complete,1931.81,Not Backed Up,2:25,Windows,Win 10,2542283
3395759,Complete,712.07,Not Backed Up,0:18,Windows,Win 10,2542199
3395723,Complete,761.81,Not Backed Up,0:17,Windows,Win 10,2542188
3395690,Complete,1253.82,Not Backed Up,0:47,Windows,Win 10,2542172
3395608,Complete,821.36,Not Backed Up,0:12,Windows,Win 10,2542127
3395537,Complete,3022.79,Not Backed Up,4:13,Windows,Win 10,2542086
3392768,Complete,261.15,Not Backed Up,0:01,Windows,Win 10,2540430
3392760,Complete,1264.75,Not Backed Up,0:46,Windows,Win 10,2540429
3392757,Complete,1177.61,Not Backed Up,1:04,Windows,Win 10,2540428
3392735,Complete,780.39,Not Backed Up,0:26,Windows,Win 10,2540417
3392733,Complete,394.77,Not Backed Up,0:02,Windows,Win 10,242372
3392726,Complete,1245.20,Not Backed Up,1:13,Windows,Win 10,2540415
3392724,Complete,1440.10,Not Backed Up,1:38,Windows,Win 10,2540413
3392722,Complete,1758.81,Not Backed Up,1:37,Windows,Win 10,2540411
3392721,Complete,1099.02,Not Backed Up,0:40,Windows,Win 10,2540410
3392718,Complete,1276.93,Not Backed Up,1:12,Windows,Win 10,2540409
3392717,Complete,1363.49,Not Backed Up,1:09,Windows,Win 10,2540408
3392710,Complete,991.53,Not Backed Up,0:46,Windows,Win 10,2540407
3392708,Complete,729.18,Not Backed Up,0:20,Windows,Win 10,2540406
3392707,Complete,3481.35,Not Backed Up,2:13,Windows,Win 10,2540405
3392706,Complete,3013.94,Not Backed Up,4:02,Windows,Win 10,2540404
3392704,Complete,10283.85,Not Backed Up,32:35,Windows,Win 10,2540403
3392703,Complete,1630.52,Not Backed Up,1:19,Windows,Win 10,2540402
3392702,Complete,1250.02,Not Backed Up,1:23,Windows,Win 10,2540401
3392701,Complete,1065.39,Not Backed Up,0:36,Windows,Win 10,2540400
3392700,Complete,2274.60,Not Backed Up,2:45,Windows,Win 10,2540399
3392633,Complete,57.97,Not Backed Up,0:12,Windows,Win 10,239990
3392476,Complete,592.42,Not Backed Up,0:04,Windows,Win 10,1839249
3392428,Complete,469.69,Not Backed Up,0:02,Windows,Win 10,242691
3391951,Complete,441.04,Not Backed Up,0:01,Windows,Win 10,1839249
3391534,Complete,589.73,Not Backed Up,0:37,Windows,Win 10,2539679
3391477,Complete,688.62,Not Backed Up,0:24,Windows,Win 10,2539665
3391444,Complete,673.76,Not Backed Up,0:18,Windows,Win 10,2539660
3391418,Complete,551.05,Not Backed Up,0:13,Windows,Win 10,2539651
3391405,Complete,753.54,Not Backed Up,0:48,Windows,Win 10,2539648
3391377,Complete,136.34,Not Backed Up,0:03,Windows,Win 10,2539644
3391338,Complete,666.78,Not Backed Up,0:08,Windows,Win 10,2539632
3391332,Complete,1369.11,Not Backed Up,1:27,Windows,Win 10,2539629
3391313,Complete,372.82,Not Backed Up,0:03,Windows,Win 10,2539623
3391268,Complete,1047.62,Not Backed Up,0:27,Windows,Win 10,2539598
3391267,Complete,576.69,Not Backed Up,0:21,Windows,Win 10,2539596
3391245,Complete,573.84,Not Backed Up,0:17,Windows,Win 10,2539581
3391194,Complete,724.27,Not Backed Up,0:23,Windows,Win 10,2539563
3391125,Complete,558.97,Not Backed Up,0:12,Windows,Win 10,2539542
3391116,Complete,955.27,Not Backed Up,0:19,Windows,Win 10,2539540
3391100,Complete,575.56,Not Backed Up,0:11,Windows,Win 10,2539532
3391082,Complete,681.20,Not Backed Up,0:10,Windows,Win 10,2539525
3391066,Complete,776.95,Not Backed Up,0:10,Windows,Win 10,2539481
3391045,Complete,2424.94,Not Backed Up,5:23,Windows,Win 10,2539473
3391042,Complete,845.97,Not Backed Up,0:40,Windows,Win 10,2539472
3391041,Complete,474.36,Not Backed Up,0:09,Windows,Win 10,2539471
3391027,Complete,270.62,Not Backed Up,0:02,Windows,Win 10,2539468
3391009,Complete,814.96,Not Backed Up,0:08,Windows,Win 10,2539462
3390989,Complete,726.91,Not Backed Up,0:15,Windows,Win 10,2539459
3390944,Complete,426.51,Not Backed Up,0:11,Windows,Win 10,2539449
3390785,Complete,814.94,Not Backed Up,0:16,Windows,Win 10,2539385
3390784,Complete,453.72,Not Backed Up,0:03,Windows,Win 10,2539384
3390782,Complete,543.12,Not Backed Up,0:06,Windows,Win 10,2539381
3390780,Complete,290.09,Not Backed Up,0:02,Windows,Win 10,2539380
3390749,Complete,560.70,Not Backed Up,0:06,Windows,Win 10,2539366
3390736,Complete,532.64,Not Backed Up,0:03,Windows,Win 10,2539359
3390730,Complete,699.27,Not Backed Up,0:06,Windows,Win 10,2539358
3390727,Complete,626.66,Not Backed Up,0:12,Windows,Win 10,2539356
3390725,Complete,536.04,Not Backed Up,0:07,Windows,Win 10,2539355
3390720,Complete,262.48,Not Backed Up,0:03,Windows,Win 10,2539280
3389403,Complete,90.11,Not Backed Up,0:02,Windows,Win 10,702719
3389400,Complete,1055.07,Not Backed Up,0:44,Windows,Win 10,2538104
3389392,Complete,1111.41,Not Backed Up,0:47,Windows,Win 10,2538101
3389387,Complete,647.04,Not Backed Up,0:16,Windows,Win 10,2538098
3389373,Complete,803.45,Not Backed Up,0:28,Windows,Win 10,2538094
3389369,Complete,1104.11,Not Backed Up,0:43,Windows,Win 10,2538093
3389361,Complete,484.99,Not Backed Up,0:09,Windows,Win 10,2538089
3388946,Complete,1549.72,Not Backed Up,0:30,Mac OS X,Mojave,2537903
3387871,Complete,167.48,Not Backed Up,0:06,Windows,Win 7,1981996
3385767,Complete,2170.64,Not Backed Up,0:23,Windows,Win 10,1179693
3385655,Complete,1288.37,Not Backed Up,0:06,Windows,Win 10,1404022
3385639,Complete,1984.93,Not Backed Up,0:13,Windows,Win 10,245363
3385541,Complete,265.87,Not Backed Up,0:02,Windows,Win 10,965677
3385482,Complete,3.16,Not Backed Up,0:00,Mac OS X,Mojave,609492
3385432,Complete,1065.26,Not Backed Up,0:24,Windows,Win 10,238476
3383427,Complete,361.73,Not Backed Up,0:07,Windows,Win 10,2511323
3380497,Complete,266.60,Not Backed Up,0:01,Windows,Win 10,2533714
3380443,Complete,965.40,Not Backed Up,0:42,Windows,Win 10,2533698
3380140,Complete,585.32,Not Backed Up,0:31,Windows,Win 10,2533544
3380071,Complete,260.25,Not Backed Up,0:01,Windows,Win 10,2533455
3380014,Complete,450.00,Not Backed Up,0:03,Windows,Win 10,2533428
3379989,Complete,283.86,Not Backed Up,0:02,Windows,Win 10,2533419
3379964,Complete,300.06,Not Backed Up,0:05,Windows,Win 10,2533415
3379951,Complete,267.59,Not Backed Up,0:03,Windows,Win 10,2533409
3379950,Complete,300.95,Not Backed Up,0:04,Windows,Win 10,2533408
3379942,Complete,282.56,Not Backed Up,0:05,Windows,Win 10,2533407
3379848,Complete,1689.12,Not Backed Up,0:03,Mac OS X,Mojave,2533364
3378793,Complete,574.31,Not Backed Up,0:24,Windows,Win 10,2532867
3375840,Complete,97.59,Not Backed Up,0:54,Windows,Win 10,2515150
3361145,Complete,3.99,Not Backed Up,0:00,Mac OS X,Catalina,1392365
3360116,Complete,251.62,Not Backed Up,0:10,Windows,Win 10,2520993
3359979,Complete,672.43,Not Backed Up,0:36,Windows,Win 10,2520925
3359966,Complete,467.71,Not Backed Up,0:41,Windows,Win 10,2520923
3359932,Complete,321.65,Not Backed Up,0:05,Windows,Win 10,674057
3359810,Complete,260.18,Not Backed Up,0:04,Windows,Win 10,2476147
3359467,Complete,522.88,Not Backed Up,0:08,Windows,Win 10,2520695
3357850,Complete,538.34,Not Backed Up,0:02,Windows,Win 10,1161506
3357564,Complete,267.77,Not Backed Up,0:01,Windows,Win 10,1298075
3357133,Complete,422.75,Not Backed Up,0:01,Mac OS X,Catalina,1634999
3357074,Complete,257.27,Not Backed Up,0:02,Windows,Win 10,385997
3355996,Complete,671.60,Not Backed Up,0:12,Windows,Win 10,2518187
3349870,Complete,501.74,Not Backed Up,0:20,Windows,Win 10,2515150
3349611,Complete,3613.21,Not Backed Up,1:17,Windows,Win 10,2515048
3345186,Complete,1056.81,Not Backed Up,0:51,Windows,Win 10,2512713
3345161,Complete,602.43,Not Backed Up,0:24,Windows,Win 10,2512710
3344260,Complete,1292.87,Not Backed Up,0:26,Windows,Win 10,700136
3344188,Complete,240.53,Not Backed Up,6:25,Windows,Win 7,418223
3343633,Complete,99.55,Not Backed Up,0:02,Windows,Win 10,1347477
3343186,Complete,463.78,Not Backed Up,0:14,Windows,Win 10,2511333
3343174,Complete,765.13,Not Backed Up,0:12,Windows,Win 10,2511330
3343170,Complete,1061.44,Not Backed Up,1:25,Windows,Win 10,2511328
3343156,Complete,299.39,Not Backed Up,0:08,Windows,Win 10,2511323
3343149,Complete,496.43,Not Backed Up,0:07,Windows,Win 10,2511318
3341867,Complete,772.64,Not Backed Up,0:06,Windows,Win 10,2510706
3341729,Complete,258.89,Not Backed Up,0:01,Windows,Win 10,385997
3340360,Complete,397.24,Not Backed Up,0:04,Windows,Win 10,2509743
3340356,Complete,96.15,Not Backed Up,0:13,Windows,Win 10,1413847
3339956,Complete,472.00,Not Backed Up,0:17,Windows,Win 10,2509523
3339899,Complete,573.12,Not Backed Up,0:06,Mac OS X,Mojave,245706
3339612,Complete,526.44,Not Backed Up,0:09,Windows,Win 10,2509374
3337945,Complete,258.64,Not Backed Up,0:01,Windows,Win 10,425033
3337502,Complete,97.11,Not Backed Up,0:01,Windows,Win 10,702783
3337001,Complete,745.32,Not Backed Up,0:04,Windows,Win 10,232764
3336961,Complete,393.73,Not Backed Up,0:04,Windows,Win 10,541284
3336906,Complete,677.57,Not Backed Up,0:02,Windows,Win 10,722266
3336851,Complete,261.38,Not Backed Up,0:02,Windows,Win 10,1759292
3336850,Complete,3.45,Not Backed Up,0:00,Mac OS X,Catalina,482642
3336531,Complete,687.79,Not Backed Up,0:41,Windows,Win 10,2508031
3336481,Complete,4.96,Not Backed Up,0:00,Mac OS X,Catalina,245595
3336311,Complete,427.29,Not Backed Up,0:01,Windows,Win 10,2507803
3336113,Complete,258.05,Not Backed Up,0:02,Windows,Win 10,2507788
3336101,Complete,257.73,Not Backed Up,0:02,Windows,Win 10,2310042
3334504,Complete,103.10,Not Backed Up,0:04,Windows,Win 10,2506854
3332862,Complete,257.93,Not Backed Up,0:01,Windows,Win 10,245416
3332746,Complete,268.07,Not Backed Up,0:03,Windows,Win 10,1695275
3332274,Complete,346.13,Not Backed Up,0:02,Windows,Win 10,748398
3332265,Complete,260.56,Not Backed Up,0:02,Windows,Win 10,238742
3330110,Complete,251.09,Not Backed Up,0:02,Windows,Win 10,1976580
3330024,Complete,3.44,Not Backed Up,0:00,Mac OS X,Catalina,619298
3329969,Complete,259.53,Not Backed Up,0:03,Windows,Win 10,2504044
3329249,Complete,3.34,Not Backed Up,0:00,Mac OS X,Catalina,156141
3329066,Complete,3.15,Not Backed Up,0:00,Mac OS X,Catalina,315543
3329017,Complete,257.81,Not Backed Up,0:01,Windows,Win 10,718961
3327794,Complete,322.86,Not Backed Up,0:08,Windows,Win 10,2502929
3327597,Complete,101.85,Not Backed Up,0:01,Windows,Win 10,2499341
3327277,Complete,153.09,Not Backed Up,0:01,Windows,Win 10,747559
3326693,Complete,259.27,Not Backed Up,0:01,Windows,Win 10,589516
3326514,Complete,3.80,Not Backed Up,0:00,Mac OS X,Catalina,712749
3326405,Complete,40.34,Not Backed Up,0:00,Mac OS X,Mojave,237591
3323356,Complete,276.79,Not Backed Up,0:04,Windows,Win 10,747612
3322946,Complete,255.49,Not Backed Up,0:01,Windows,Win 10,1744197
3320950,Complete,264.61,Not Backed Up,2:13,Windows,Win 10,2499341
3320812,Complete,273.78,Not Backed Up,0:02,Windows,Win 10,2499341
3320552,Complete,130.90,Not Backed Up,2:13,Windows,Win 10,2499341
3319426,Complete,3.30,Not Backed Up,0:00,Mac OS X,Catalina,1960921
3319205,Complete,1830.27,Not Backed Up,0:46,Mac OS X,Mojave,712749
3319132,Complete,262.95,Not Backed Up,0:02,Windows,Win 10,205013
3318487,Complete,3.65,Not Backed Up,0:01,Mac OS X,Mojave,2498232
3318386,Complete,268.92,Not Backed Up,0:01,Windows,Win 10,2497850
3318223,Complete,400.58,Not Backed Up,0:10,Mac OS X,Catalina,388446
3318034,Complete,262.25,Not Backed Up,0:04,Windows,Win 10,2497600
3318027,Complete,258.15,Not Backed Up,0:03,Windows,Win 10,2497599
3314843,Complete,296.62,Not Backed Up,0:02,Windows,Win 10,2495508
3314718,Complete,260.58,Not Backed Up,0:01,Windows,Win 10,246226
3313552,Complete,445.63,Not Backed Up,0:13,Windows,Win 10,2494158
3312138,Complete,3.40,Not Backed Up,0:00,Mac OS X,Catalina,2339565
3312045,Complete,110.39,Not Backed Up,0:00,Mac OS X,Mojave,2493514
3311485,Complete,265.17,Not Backed Up,0:02,Windows,Win 10,2263267
3311339,Complete,364.81,Not Backed Up,0:06,Windows,Win 7,2493271
3308571,Complete,265.60,Not Backed Up,0:04,Windows,Win 10,1358861
3308363,Complete,257.98,Not Backed Up,0:01,Windows,Win 10,2492144
3303329,Complete,293.47,Not Backed Up,0:01,Windows,Win 10,437558
3303324,Complete,3.82,Not Backed Up,0:00,Mac OS X,Catalina,245464
3302774,Complete,95.76,Not Backed Up,0:02,Windows,Win 10,351822
3302444,Complete,95.12,Not Backed Up,0:00,Mac OS X,High Sierra,2488782
3301888,Complete,223.39,Not Backed Up,0:07,Windows,Win 10,2488617
3301739,Complete,830.62,Not Backed Up,0:04,Windows,Win 10,2488555
3299142,Complete,112.30,Not Backed Up,0:02,Windows,Win 10,240320
3298618,Complete,94.93,Not Backed Up,0:02,Windows,Win 10,2378664
3298555,Complete,311.65,Not Backed Up,0:05,Windows,Win 10,2486064
3298219,Complete,3.33,Not Backed Up,0:00,Mac OS X,Mojave,2486430
3297692,Complete,94.02,Not Backed Up,0:02,Windows,Win 10,2486064
3297691,Complete,260.78,Not Backed Up,0:02,Windows,Win 10,2486063
3297685,Complete,261.00,Not Backed Up,0:02,Windows,Win 10,2486060
3297538,Complete,207.94,Not Backed Up,0:02,Windows,Win 10,2486026
3294350,Complete,390.45,Not Backed Up,0:01,Windows,Win 10,423016
3293830,Complete,92.17,Not Backed Up,0:01,Windows,Win 10,775454
3290138,Complete,261.65,Not Backed Up,0:02,Windows,Win 10,2482846
3289882,Complete,3.36,Not Backed Up,0:00,Mac OS X,Catalina,245211
3289835,Complete,99.21,Not Backed Up,0:01,Windows,Win 10,747544
3289127,Complete,250.13,Not Backed Up,0:03,Windows,Win 10,2482409
3288168,Complete,1257.71,Not Backed Up,0:32,Windows,Win 10,2481958
3283952,Complete,17291.38,Not Backed Up,4:36,Mac OS X,Mojave,245464
3283693,Complete,20875.16,Not Backed Up,2:05,Windows,Win 10,238839
3283583,Complete,1821.35,Not Backed Up,0:07,Mac OS X,Mojave,2480266
3283432,Complete,23718.48,Not Backed Up,4:31,Mac OS X,Catalina,240505
3283401,Complete,6111.53,Not Backed Up,6:43,Mac OS X,Mojave,2480187
3282801,Complete,356.83,Not Backed Up,0:36,Windows,Win 10,1351631
3282625,Complete,362.47,Not Backed Up,0:06,Windows,Win 10,2479493
3276271,Complete,749.81,Not Backed Up,0:53,Windows,Win 10,2476814
3276086,Complete,263.16,Not Backed Up,0:06,Windows,Win 10,2476733
3275320,Complete,573.97,Not Backed Up,0:03,Windows,Win 10,2476431
3274587,Complete,3728.75,Not Backed Up,5:54,Windows,Win 10,2476147
3274214,Complete,26575.42,Not Backed Up,46:39,Windows,Win 10,2475980
3270413,Complete,3715.94,Not Backed Up,0:03,Mac OS X,High Sierra,2474684
3270256,Complete,3.33,Not Backed Up,0:00,Mac OS X,Mojave,2474610
3270094,Complete,2.61,Not Backed Up,0:00,Mac OS X,Mojave,609412
3269998,Complete,3.34,Not Backed Up,0:00,Mac OS X,Mojave,237240
3269569,Complete,258.54,Not Backed Up,0:01,Windows,Win 10,2473929
3269540,Complete,289.69,Not Backed Up,0:02,Windows,Win 10,614204
3269324,Complete,302.38,Not Backed Up,0:03,Windows,Win 10,2473757
3269322,Complete,261.30,Not Backed Up,0:01,Windows,Win 10,2473756
3269318,Complete,259.52,Not Backed Up,0:02,Windows,Win 10,2473755
3263075,Complete,12226.12,Not Backed Up,5:19,Mac OS X,Catalina,616500
3255265,Complete,262.01,Not Backed Up,0:01,Windows,Win 10,1845759
3255164,Complete,276.13,Not Backed Up,0:01,Windows,Win 10,2448997
3252600,Complete,262.43,Not Backed Up,0:02,Windows,Win 10,2465718
3247527,Complete,4885.98,Not Backed Up,0:16,Windows,Win 10,2034820
3246703,Complete,263.96,Not Backed Up,0:01,Windows,Win 10,1752512
3246482,Complete,3.37,Not Backed Up,0:00,Mac OS X,Catalina,237173
3246365,Complete,259.90,Not Backed Up,0:02,Windows,Win 10,2463428
3246084,Complete,265.32,Not Backed Up,0:03,Windows,Win 10,238408
3245905,Complete,273.21,Not Backed Up,0:02,Windows,Win 10,991717
3245691,Complete,283.60,Not Backed Up,0:05,Windows,Win 10,238120
3245525,Complete,97.49,Not Backed Up,0:14,Windows,Win 10,1765805
3244864,Complete,226.82,Not Backed Up,0:00,Windows,Win 10,1039820
3244569,Complete,4003.50,Not Backed Up,1:22,Windows,Win 10,2462487
3240997,Complete,3.43,Not Backed Up,0:00,Mac OS X,Mojave,246225
3240752,Complete,262.09,Not Backed Up,0:02,Windows,Win 10,663622
3240182,Complete,326.17,Not Backed Up,2:11,Windows,Win 10,702400
3239815,Complete,259.78,Not Backed Up,0:02,Windows,Win 10,2460358
3239812,Complete,264.03,Not Backed Up,0:02,Windows,Win 10,2460356
3239811,Complete,263.71,Not Backed Up,0:02,Windows,Win 10,2460355
3239543,Complete,1607.57,Not Backed Up,0:14,Windows,Win 10,2460043
3235878,Complete,3.41,Not Backed Up,0:00,Mac OS X,Mojave,242987
3235784,Complete,3.27,Not Backed Up,0:00,Mac OS X,Mojave,2449009
3235163,Complete,260.75,Not Backed Up,0:01,Windows,Win 10,2110160
3229409,Complete,3.38,Not Backed Up,0:00,Mac OS X,Catalina,609550
3228087,Complete,3.73,Not Backed Up,0:00,Mac OS X,Mojave,2456154
3227661,Complete,1118.65,Not Backed Up,0:12,Windows,Win 10,2456063
3227377,Complete,93.93,Not Backed Up,0:03,Windows,Win 10,441390
3224596,Complete,270.93,Not Backed Up,0:01,Windows,Win 10,361363
3224587,Complete,3.32,Not Backed Up,0:00,Mac OS X,Catalina,2452062
